account_id,client_id,account_type,balance,creation_date,currency
S614941,2209,checking,40193.23,2011-11-10,CHF
K608813,2209,brokerage,49745.48,1980-10-07,CHF
P634010,2210,brokerage,57747.88,2022-09-22,CHF
M488703,2211,checking,96976.26,2006-01-24,CHF
L796652,2212,brokerage,91466.77,1993-02-16,CHF
Z657951,2212,brokerage,42027.85,1995-10-25,CHF
S537545,2212,brokerage,29903.81,1987-06-01,CHF
U160302,2213,checking,62121.38,1984-07-27,CHF
L324882,2214,checking,5307.51,1996-01-26,CHF
T666204,2215,savings,97227.08,2019-09-02,CHF
B119357,2215,brokerage,75076.93,2019-03-05,CHF
Y906038,2215,savings,9603.79,2015-10-25,CHF
J423404,2216,checking,68457.52,1988-05-28,CHF
H525823,2216,checking,28303.75,2016-10-08,CHF
Z537390,2216,savings,14087.37,2011-05-07,CHF
O860277,2217,savings,75723.2,1998-03-24,CHF
J193702,2217,brokerage,30021.42,2022-03-01,CHF
N888455,2217,savings,47923.16,2003-12-23,CHF
B914012,2218,checking,23435.83,2018-03-31,CHF
J216948,2219,savings,25770.29,2013-04-27,CHF
L121280,2219,checking,29296.58,2022-12-27,CHF
C258263,2220,savings,26726.11,2012-10-04,CHF
K323531,2220,brokerage,82915.37,1999-03-04,CHF
H919498,2221,brokerage,77098.19,1996-04-04,CHF
V707151,2222,savings,25506.03,2014-10-25,CHF
W799023,2223,brokerage,92661.57,1999-03-01,CHF
L650435,2223,checking,46366.13,2021-11-21,CHF
W558875,2223,checking,12544.13,2002-03-26,CHF
J975202,2224,checking,9889.95,2000-12-07,CHF
Z349086,2224,brokerage,96725.73,2005-04-22,CHF
N448760,2224,checking,49707.23,1994-08-13,CHF
L577480,2225,brokerage,77604.36,2023-09-25,CHF
H842841,2225,brokerage,15331.92,2023-04-19,CHF
F612214,2225,brokerage,95574.58,2023-02-12,CHF
B968344,2226,checking,15399.88,2009-06-16,CHF
T583568,2226,savings,30286.56,2010-05-18,CHF
P832222,2226,checking,82144.79,2001-08-31,CHF
R392881,2227,brokerage,15344.61,2022-05-16,CHF
P985155,2228,brokerage,31201.08,2012-02-17,CHF
S895944,2228,savings,32302.56,2011-07-25,CHF
L688172,2229,savings,7056.87,2021-12-22,CHF
Y676281,2229,savings,68006.31,2022-08-10,CHF
Z150136,2229,savings,50308.63,2002-03-12,CHF
G847013,2230,checking,11347.93,1996-04-13,CHF
Y427548,2230,savings,91159.71,1986-11-03,CHF
E205088,2230,savings,68687.12,1995-02-21,CHF
D988353,2231,savings,68411.93,1989-01-11,CHF
O131119,2232,brokerage,52869.64,1993-06-14,CHF
X430999,2232,checking,78178.45,2020-12-01,CHF
D480920,2232,checking,85707.33,2019-09-29,CHF
Y196067,2233,savings,31041.82,2018-11-11,CHF
Y557446,2233,brokerage,63882.89,1983-04-16,CHF
U352656,2234,brokerage,17555.08,2002-12-31,CHF
C568138,2235,brokerage,84918.99,2022-11-28,CHF
Y429027,2235,savings,72727.69,2012-07-02,CHF
N458202,2236,checking,17798.02,1999-01-20,CHF
D392748,2237,savings,89582.97,2005-01-26,CHF
A727495,2237,checking,67107.03,2014-02-27,CHF
I901069,2237,brokerage,22816.43,2018-04-25,CHF
Z923690,2238,savings,2047.78,1987-04-02,CHF
B315912,2239,checking,63669.14,2020-01-03,CHF
N183065,2239,brokerage,28064.43,1992-08-22,CHF
V662203,2240,savings,77546.15,1983-07-03,CHF
A266336,2240,checking,62981.1,1996-11-07,CHF
V453229,2241,checking,59720.38,2014-07-23,CHF
O240194,2241,brokerage,87983.74,2017-11-02,CHF
P787000,2241,brokerage,96757.6,2017-03-09,CHF
M801527,2242,brokerage,64358.19,2008-03-08,CHF
K572177,2242,checking,2530.88,2013-11-18,CHF
L886940,2243,checking,43423.37,1994-10-08,CHF
Z730915,2243,savings,89128.63,2009-05-16,CHF
M694973,2244,savings,2244.14,2003-01-06,CHF
U319491,2245,savings,87262.93,1994-11-05,CHF
O860749,2246,savings,6603.03,2021-02-27,CHF
V466387,2247,checking,33052.68,2020-09-29,CHF
A645576,2248,brokerage,54392.97,2006-09-05,CHF
Y199885,2248,checking,40801.39,1989-04-14,CHF
N120891,2249,brokerage,14451.48,2018-12-11,CHF
J625826,2249,savings,99855.26,2018-06-23,CHF
U301358,2249,brokerage,90887.03,2021-05-06,CHF
P317350,2250,checking,89644.02,2019-12-28,CHF
J647054,2251,checking,15120.04,2022-03-06,CHF
X333934,2251,savings,65754.68,2016-10-18,CHF
D886153,2252,brokerage,86773.62,2021-07-05,CHF
U613055,2252,checking,9625.61,2022-11-19,CHF
W768080,2252,checking,72417.19,2024-02-08,CHF
L735683,2253,brokerage,11856.02,2007-06-29,CHF
D521586,2253,brokerage,63683.18,2020-05-20,CHF
A920097,2254,brokerage,24492.24,2001-04-18,CHF
J602236,2255,savings,84895.25,2014-03-04,CHF
F675716,2256,checking,13157.85,2018-02-07,CHF
Z105094,2257,brokerage,71644.03,2023-07-27,CHF
G723184,2258,brokerage,10405.32,2020-12-27,CHF
K252778,2258,brokerage,79530.99,2017-09-30,CHF
D651009,2259,brokerage,83109.83,1983-09-11,CHF
Q709006,2260,brokerage,76128.39,1977-01-15,CHF
A213622,2260,brokerage,25413.08,1996-01-29,CHF
P758678,2260,savings,18942.8,1992-11-12,CHF
C128792,2261,savings,92189.85,2009-11-21,CHF
R238015,2261,brokerage,18607.17,2024-02-09,CHF
P917818,2262,brokerage,79277.48,2015-11-21,CHF
L371468,2263,brokerage,47172.6,1999-03-01,CHF
M500474,2263,checking,46929.82,2022-06-28,CHF
I936620,2263,brokerage,43316.57,1982-12-23,CHF
W443511,2264,checking,82049.11,1990-07-24,CHF
N486322,2264,checking,35531.28,2009-08-08,CHF
M276602,2265,checking,57941.28,1987-02-17,CHF
Y622831,2265,brokerage,1557.96,1986-01-30,CHF
E735815,2265,checking,10934.23,2016-05-03,CHF
U797752,2266,checking,37475.45,2015-06-20,CHF
W331150,2266,brokerage,80904.47,2003-05-30,CHF
K278362,2267,checking,45455.75,2024-02-01,CHF
Y786310,2267,brokerage,63058.12,2013-09-17,CHF
Q262101,2268,brokerage,68523.53,2024-07-15,CHF
F334077,2268,brokerage,42173.37,2023-05-04,CHF
L646431,2268,brokerage,47305.47,2018-10-03,CHF
A228149,2269,checking,89672.64,2019-05-31,CHF
I616114,2270,savings,10353.68,1994-07-05,CHF
V837810,2271,brokerage,57966.2,2018-05-02,CHF
T414697,2272,brokerage,78665.35,1972-05-25,CHF
I140859,2273,savings,2102.17,2005-06-21,CHF
F988613,2274,checking,27418.43,2017-10-13,CHF
W557927,2274,brokerage,48204.48,2018-02-25,CHF
A790766,2274,savings,22144.09,2023-01-11,CHF
N954173,2275,checking,44269.17,2024-12-10,CHF
G784367,2276,savings,68114.12,1999-06-21,CHF
F371387,2277,brokerage,68352.78,1993-04-12,CHF
J966125,2278,savings,28282.28,2020-05-28,CHF
F116159,2278,savings,95526.67,2022-03-07,CHF
J786168,2279,brokerage,76494.02,2007-12-28,CHF
X106371,2279,savings,15230.33,2015-03-14,CHF
A820047,2280,brokerage,94445.87,2021-10-18,CHF
Q538689,2280,savings,58788.19,2023-11-30,CHF
Z555288,2280,brokerage,50072.09,2019-11-10,CHF
N226676,2281,savings,83713.91,2018-02-01,CHF
B942757,2281,checking,4854.41,2018-08-10,CHF
S785033,2282,brokerage,1625.6,2009-09-11,CHF
R632293,2282,brokerage,20090.19,1995-11-06,CHF
U541710,2283,checking,50716.37,2006-08-02,CHF
J849860,2283,savings,54237.88,2017-12-17,CHF
X974393,2284,brokerage,88571.89,2024-08-06,CHF
E144787,2284,savings,25227.26,2024-12-05,CHF
F180299,2285,checking,87688.97,2022-11-08,CHF
Q931707,2285,brokerage,37790.4,2024-11-12,CHF
M214090,2286,brokerage,84174.22,2023-01-04,CHF
O507678,2286,brokerage,50608.66,2020-02-17,CHF
L991337,2286,savings,66874.58,2024-09-04,CHF
V384695,2287,savings,18013.98,1995-11-20,CHF
K295657,2287,checking,56794.55,1998-06-09,CHF
W217340,2288,checking,63221.42,2018-02-25,CHF
F672520,2288,checking,61729.02,1992-01-29,CHF
H272103,2288,brokerage,47684.04,2003-06-27,CHF
Z550081,2289,brokerage,75353.94,2023-06-06,CHF
P612149,2289,brokerage,55123.89,2021-02-15,CHF
L654567,2289,brokerage,99644.55,2021-11-27,CHF
X126610,2290,brokerage,79349.75,1984-07-05,CHF
I546414,2290,brokerage,2206.65,1993-05-15,CHF
U717041,2291,savings,10283.5,2021-10-16,CHF
F998857,2291,savings,73863.37,2015-10-28,CHF
D615474,2292,brokerage,59061.21,2011-05-31,CHF
H246031,2292,savings,16033.84,2002-01-16,CHF
S530383,2293,savings,96781.5,2023-04-11,CHF
F470981,2294,checking,59732.75,2021-11-09,CHF
U269418,2295,savings,20466.95,2016-08-20,CHF
U802793,2295,savings,29518.85,2023-08-23,CHF
D108836,2295,checking,7842.3,2016-09-17,CHF
P330549,2296,checking,79512.91,1990-12-06,CHF
C306142,2296,brokerage,94964.2,2020-12-09,CHF
S162949,2297,savings,96364.02,1998-10-31,CHF
O740003,2297,checking,20176.05,2017-10-12,CHF
P793477,2298,checking,54113.92,2020-04-25,CHF
U951356,2299,savings,81141.86,1985-07-06,CHF
D262004,2299,brokerage,5894.21,1971-11-28,CHF
H595571,2299,savings,88640.31,2010-11-30,CHF
C747113,2300,checking,79964.96,2024-01-03,CHF
P736726,2301,savings,91020.61,2016-08-14,CHF
L984608,2301,checking,46396.44,1973-12-21,CHF
J716091,2301,checking,79185.18,2014-12-12,CHF
X762292,2302,brokerage,27275.28,2015-01-19,CHF
U503858,2302,checking,84723.08,2005-02-27,CHF
V397472,2303,checking,99428.44,2020-04-30,CHF
F417766,2304,brokerage,79614.2,2006-06-09,CHF
P134370,2304,savings,94610.26,2009-04-29,CHF
R470828,2305,savings,92701.31,2024-02-13,CHF
X305564,2305,checking,39893.92,2024-06-09,CHF
S303852,2306,brokerage,8390.9,2012-02-02,CHF
A311650,2306,checking,57175.63,2008-09-16,CHF
Y370842,2306,brokerage,46426.41,2017-04-26,CHF
O161737,2307,checking,84127.11,2023-10-15,CHF
M332542,2307,brokerage,53162.86,2003-06-05,CHF
K154167,2307,savings,44498.35,2017-04-18,CHF
Q462394,2308,brokerage,93252.62,2003-03-04,CHF
U396064,2308,checking,40707.54,1985-12-13,CHF
L867954,2308,brokerage,54904.05,1987-04-06,CHF
I455241,2309,brokerage,6727.77,1995-03-04,CHF
L603605,2309,savings,96716.49,2004-06-29,CHF
S378234,2309,checking,79999.14,2003-03-13,CHF
Q451727,2310,checking,88493.67,2017-02-19,CHF
V446876,2310,checking,93750.5,2022-07-14,CHF
X916062,2311,checking,56284.75,2022-07-13,CHF
W938642,2311,checking,55359.61,2024-01-29,CHF
Z217823,2311,savings,59993.08,2019-03-14,CHF
M847445,2312,brokerage,5383.85,1992-01-09,CHF
O148806,2312,checking,75143.29,2003-01-11,CHF
N852982,2312,savings,39747.22,2009-01-18,CHF
J259420,2313,checking,9174.51,2010-10-26,CHF
R798872,2313,brokerage,88488.59,2022-09-25,CHF
V353430,2314,checking,35033.17,2024-01-23,CHF
T623081,2314,checking,65054.68,2023-02-22,CHF
L180209,2315,savings,81363.15,1992-06-28,CHF
U273212,2315,checking,27427.55,1989-12-21,CHF
H935639,2316,savings,9596.69,1981-08-11,CHF
R213928,2316,brokerage,20734.11,2008-04-20,CHF
U813263,2316,savings,71187.52,1990-10-15,CHF
Z343480,2317,checking,90857.11,2019-12-03,CHF
U570374,2318,brokerage,56901.64,1994-02-11,CHF
F490812,2318,brokerage,8928.46,2019-04-10,CHF
Q500186,2318,savings,23256.84,2001-05-03,CHF
X840130,2319,checking,64760.12,2005-09-14,CHF
K225414,2319,savings,30181.74,2012-08-05,CHF
G305232,2319,brokerage,15404.41,2024-12-25,CHF
R112724,2320,checking,68987.78,2020-03-05,CHF
E613982,2321,savings,96145.48,2010-06-15,CHF
E840555,2322,brokerage,17266.73,1987-03-10,CHF
X248986,2322,savings,72581.04,1997-11-17,CHF
J334515,2323,brokerage,26262.17,2014-05-31,CHF
J371097,2323,checking,73150.1,2016-07-01,CHF
A117214,2323,checking,27201.7,2014-11-20,CHF
I339731,2324,checking,31324.32,2012-03-12,CHF
W632586,2325,brokerage,87150.21,2016-10-13,CHF
I519434,2325,savings,36743.77,2014-02-22,CHF
W568907,2325,savings,81259.08,2023-12-03,CHF
P895977,2326,checking,28136.02,1969-11-05,CHF
J345910,2326,brokerage,1358.47,1980-03-16,CHF
B248322,2327,brokerage,40828.18,2023-04-03,CHF
D190128,2328,checking,99601.8,2022-09-11,CHF
D919608,2328,savings,42225.56,2018-03-08,CHF
F265731,2329,brokerage,31397.98,2015-12-19,CHF
Z333460,2329,checking,95600.96,2010-01-30,CHF
E808241,2330,checking,15541.3,2017-06-09,CHF
J739140,2330,checking,52287.03,2018-11-08,CHF
V354536,2331,savings,22664.88,1965-12-30,CHF
D317025,2331,checking,25048.86,1975-05-02,CHF
F740453,2331,checking,84061.51,2003-04-26,CHF
T828937,2332,checking,33530.87,2002-09-05,CHF
B259028,2332,savings,45735.68,1982-10-29,CHF
H133805,2332,savings,62393.8,1973-07-05,CHF
E100297,2333,brokerage,26819.16,2020-10-31,CHF
W758662,2334,savings,60697.02,2024-03-25,CHF
M380009,2335,savings,6850.87,2003-10-17,CHF
S991938,2335,brokerage,57229.8,2016-06-23,CHF
F900707,2335,checking,35680.96,2010-04-09,CHF
B280725,2336,checking,29122.52,2023-09-09,CHF
B493070,2336,savings,1701.37,2024-08-24,CHF
U247029,2337,checking,92592.55,2004-03-28,CHF
G962546,2337,brokerage,79013.08,2003-02-28,CHF
D618859,2338,savings,41719.96,2019-10-01,CHF
D738779,2338,savings,86460.66,1986-03-23,CHF
V886869,2339,checking,43728.82,2024-11-13,CHF
N335390,2339,brokerage,64053.91,2017-12-15,CHF
S857029,2340,checking,96450.06,2024-07-08,CHF
F340961,2341,savings,66284.2,1998-12-24,CHF
U367639,2342,savings,30790.26,2019-02-06,CHF
A521571,2343,brokerage,11659.28,2013-08-12,CHF
U376226,2344,savings,46911.29,2014-08-10,CHF
I638203,2345,brokerage,44375.92,2024-09-10,CHF
E341692,2345,brokerage,56363.13,2018-08-22,CHF
L635408,2345,checking,42673.86,2017-08-26,CHF
H259763,2346,checking,5188.7,1976-08-10,CHF
T548268,2346,savings,71131.1,2016-12-14,CHF
W863688,2346,savings,35599.65,1978-05-17,CHF
V667156,2347,savings,73189.12,1993-07-23,CHF
C474857,2347,brokerage,53827.36,2012-12-07,CHF
Q773310,2348,savings,61825.61,2014-05-23,CHF
Y797893,2349,brokerage,45460.49,2022-11-30,CHF
Z281929,2350,brokerage,53266.25,1981-09-07,CHF
R532933,2350,brokerage,52747.58,2024-12-23,CHF
S340897,2350,savings,50941.67,1974-02-20,CHF
Y851367,2351,brokerage,81611.03,2009-11-11,CHF
O132183,2351,brokerage,36787.71,1998-08-19,CHF
L803946,2351,savings,38337.23,2017-05-06,CHF
D790999,2352,brokerage,6082.05,2023-12-03,CHF
S284613,2352,savings,74127.04,1990-08-16,CHF
I878674,2353,checking,96598.03,2015-01-20,CHF
R785522,2353,brokerage,24233.85,2011-01-18,CHF
V394226,2354,brokerage,10418.23,1995-02-07,CHF
H611391,2354,checking,84137.73,2009-12-16,CHF
O783382,2355,brokerage,66811.93,2017-06-08,CHF
T987127,2355,checking,51564.12,1991-10-18,CHF
S855175,2356,brokerage,34721.04,2019-02-28,CHF
X762287,2356,brokerage,39951.38,2011-03-05,CHF
R749086,2357,brokerage,43117.02,2021-05-05,CHF
L739634,2357,savings,19721.69,2013-02-21,CHF
V828757,2358,brokerage,39609.75,1980-07-30,CHF
O145947,2358,checking,45994.51,2023-07-20,CHF
O763183,2358,checking,26916.12,1973-05-31,CHF
V792047,2359,brokerage,32978.91,1992-12-11,CHF
C110100,2360,brokerage,37571.54,1991-01-13,CHF
Y910252,2360,brokerage,69870.72,2013-12-19,CHF
P130164,2361,savings,30771.17,1976-09-11,CHF
Q729431,2361,checking,28371.27,1975-06-13,CHF
E643381,2362,savings,86715.59,2007-08-05,CHF
A889546,2363,brokerage,86069.59,2006-03-30,CHF
P308704,2364,checking,78558.9,2006-05-12,CHF
P182084,2365,brokerage,87304.62,2024-12-26,CHF
K142931,2365,checking,9178.01,2022-08-16,CHF
Q638921,2366,savings,56352.59,2016-08-15,CHF
L526658,2366,savings,2279.75,2016-07-26,CHF
P194414,2366,savings,88725.24,2022-03-10,CHF
S630209,2367,checking,33916.25,1997-02-12,CHF
G387080,2367,checking,92662.77,2024-06-22,CHF
R412608,2367,brokerage,78195.74,1989-09-12,CHF
C447959,2368,checking,17691.14,2021-04-19,CHF
J552683,2368,savings,4942.89,2013-05-31,CHF
Y421907,2369,brokerage,3165.69,1993-08-31,CHF
T141965,2370,checking,63858.61,2008-10-18,CHF
E103158,2370,brokerage,86548.65,2010-04-02,CHF
B477790,2370,checking,10141.07,1989-03-06,CHF
Q137742,2371,savings,99646.49,2014-11-04,CHF
M881902,2372,checking,27795.46,1989-12-22,CHF
S748000,2373,savings,31590.35,2012-01-26,CHF
B958892,2373,brokerage,14312.04,1997-10-10,CHF
O393774,2373,brokerage,9811.82,2000-03-14,CHF
H669239,2374,brokerage,64240.68,1976-03-26,CHF
S328853,2374,savings,25613.91,1994-10-01,CHF
Q157074,2374,checking,25048.18,1976-09-05,CHF
T520664,2375,checking,55559.3,2015-11-21,CHF
Z584125,2375,checking,13254.04,2001-05-25,CHF
V301055,2376,checking,48052.65,2005-01-10,CHF
Y289648,2376,checking,97143.54,1997-10-04,CHF
C193467,2376,checking,88318.76,2016-06-08,CHF
E147939,2377,brokerage,73505.8,2023-08-22,CHF
Q580270,2377,brokerage,75382.74,2020-01-15,CHF
O779806,2378,checking,25706.15,2008-08-10,CHF
K771481,2378,savings,98325.21,2011-02-05,CHF
U277946,2378,brokerage,69156.21,2008-03-11,CHF
O293670,2379,brokerage,91404.62,2019-09-19,CHF
L489654,2379,brokerage,95153.18,2021-06-10,CHF
C122698,2380,savings,20226.37,2013-07-20,CHF
Y940544,2380,brokerage,75099.49,2011-06-16,CHF
I904988,2381,savings,8180.4,2002-09-24,CHF
A980160,2381,savings,19619.09,2013-09-16,CHF
O366642,2381,checking,40315.38,2022-10-12,CHF
Z681905,2382,savings,27714.09,2024-07-31,CHF
A990613,2382,brokerage,79465.89,2020-11-27,CHF
P982151,2383,brokerage,34502.53,2016-10-06,CHF
W156227,2384,brokerage,21142.49,2005-08-19,CHF
N678608,2384,savings,9149.43,2021-03-23,CHF
Q578604,2385,savings,34312.74,2023-12-15,CHF
J508079,2385,checking,70935.17,2022-05-22,CHF
O688923,2386,checking,50036.41,1980-11-25,CHF
G910856,2386,savings,55615.4,2017-07-26,CHF
W699282,2386,savings,96787.24,2010-05-31,CHF
K875356,2387,savings,83944.05,1987-06-19,CHF
N732025,2387,checking,5498.75,2009-10-29,CHF
I107634,2388,savings,43503.16,2024-05-02,CHF
B820038,2388,checking,54652.98,2024-06-22,CHF
V963441,2389,checking,74374.77,1987-02-02,CHF
K379312,2389,brokerage,62944.89,2001-09-05,CHF
H226773,2390,checking,31542.78,2006-06-03,CHF
D604908,2390,checking,32345.39,2007-03-01,CHF
P190759,2390,checking,39882.87,2013-04-24,CHF
T469025,2391,checking,92082.48,2021-11-23,CHF
Z508195,2391,savings,39578.17,2023-01-07,CHF
M472854,2391,savings,27653.27,2024-09-30,CHF
N667468,2392,savings,81022.74,1998-06-22,CHF
O731715,2393,brokerage,28842.27,2023-12-16,CHF
F774359,2393,brokerage,3770.72,2017-04-11,CHF
M559349,2394,checking,75128.05,1984-11-20,CHF
Q436526,2394,checking,54929.0,1998-05-27,CHF
Q238127,2394,savings,67413.32,1972-06-29,CHF
B546177,2395,checking,55728.39,2021-05-17,CHF
Y788438,2396,savings,95684.94,2024-06-28,CHF
K424658,2396,brokerage,20945.65,2022-08-28,CHF
G548504,2397,brokerage,86368.24,2010-10-29,CHF
X564180,2397,checking,94919.0,1987-08-13,CHF
S431215,2397,brokerage,53900.78,2006-11-28,CHF
I296512,2398,savings,79957.09,2013-06-25,CHF
L150728,2399,savings,78271.97,1973-01-05,CHF
C518096,2399,brokerage,71239.37,2006-11-20,CHF
G123479,2399,savings,29626.61,1985-08-19,CHF
T664280,2400,checking,82442.5,2014-05-23,CHF
I681523,2400,checking,23420.04,2012-07-09,CHF
E909053,2401,checking,14654.8,2022-08-07,CHF
Q310456,2401,checking,60573.84,2017-11-19,CHF
B940852,2401,brokerage,9009.52,2008-02-05,CHF
E341711,2402,checking,59578.24,2006-11-05,CHF
C849846,2402,brokerage,42575.38,2019-05-27,CHF
J846467,2402,checking,96978.86,2004-11-08,CHF
Q224054,2403,brokerage,55046.81,2004-04-01,CHF
C127588,2403,savings,20830.01,2013-04-22,CHF
O999734,2403,savings,2859.61,2003-09-06,CHF
L664280,2404,savings,78033.29,2015-11-16,CHF
L675729,2404,brokerage,5215.23,2022-02-17,CHF
P929960,2404,brokerage,37309.64,2010-05-23,CHF
D791823,2405,checking,64277.31,2018-06-12,CHF
P851125,2406,checking,84907.98,2000-07-23,CHF
Y280261,2407,checking,62420.32,2022-08-29,CHF
C411995,2407,checking,98307.88,2020-09-02,CHF
G607815,2407,savings,13347.98,2023-01-08,CHF
A836760,2408,checking,3669.17,1987-11-09,CHF
J644235,2409,checking,90630.24,2014-03-31,CHF
Y144971,2409,savings,67858.69,2002-11-13,CHF
C981338,2409,checking,18687.58,2014-07-13,CHF
X773248,2410,savings,10483.54,2024-08-24,CHF
Z377096,2410,savings,76734.14,2021-03-12,CHF
J270360,2411,brokerage,61100.99,2016-06-15,CHF
Z384689,2411,brokerage,76736.54,2022-08-10,CHF
R691789,2411,checking,62125.99,2013-04-09,CHF
F708447,2412,checking,34073.57,2016-03-28,CHF
R294340,2412,savings,96186.47,2003-07-06,CHF
D527997,2413,brokerage,99567.71,1993-02-03,CHF
B755235,2413,checking,77969.34,2006-07-17,CHF
Q881100,2413,checking,70189.37,1994-04-06,CHF
U254351,2414,brokerage,6200.85,2023-02-03,CHF
G938812,2414,savings,50854.8,2010-10-02,CHF
F422626,2414,checking,22304.98,2018-01-24,CHF
A202318,2415,brokerage,75787.83,1969-09-20,CHF
Y702507,2416,savings,51437.55,2018-09-17,CHF
B945654,2417,brokerage,11027.23,2006-02-03,CHF
N332647,2417,checking,49433.19,2014-03-11,CHF
X845354,2418,brokerage,72671.16,1983-12-07,CHF
B762488,2418,checking,99756.51,2005-04-06,CHF
N948291,2418,checking,15711.09,1979-12-15,CHF
X143139,2419,brokerage,52277.43,2024-10-07,CHF
R400661,2419,brokerage,92502.72,2019-04-30,CHF
T481795,2419,savings,51127.81,2015-09-18,CHF
W295171,2420,savings,53176.31,2019-11-03,CHF
L235374,2420,checking,11899.09,2007-10-01,CHF
G318396,2421,brokerage,24982.05,1989-01-10,CHF
Y287295,2422,checking,26059.65,2022-05-05,CHF
N641040,2422,checking,60593.01,2020-03-08,CHF
M212491,2422,brokerage,62237.83,2016-08-09,CHF
C433689,2423,checking,47531.9,1998-05-29,CHF
A719627,2424,savings,71310.06,1970-08-17,CHF
Y830245,2424,checking,61047.67,1987-06-20,CHF
E267580,2425,savings,78583.43,2011-04-29,CHF
Q513899,2425,brokerage,63914.72,2015-03-07,CHF
K333407,2426,checking,71511.74,2007-12-11,CHF
U242870,2426,savings,73212.22,1987-02-17,CHF
N957157,2426,savings,58224.26,1982-08-15,CHF
S888031,2427,brokerage,14572.45,2017-06-25,CHF
J234504,2428,brokerage,70421.98,1973-10-02,CHF
T616990,2428,brokerage,11983.99,1997-07-19,CHF
A349685,2429,checking,94761.25,1994-02-05,CHF
D928534,2429,checking,96477.76,2017-06-04,CHF
N415870,2430,savings,33277.98,2015-11-24,CHF
K493128,2430,checking,56712.25,2014-12-15,CHF
E298795,2430,brokerage,87836.93,2019-05-10,CHF
H306602,2431,brokerage,54606.66,2016-08-07,CHF
V950687,2432,checking,41888.93,2000-09-14,CHF
O679808,2432,brokerage,26055.78,2004-01-22,CHF
U415183,2432,brokerage,23652.07,1982-06-06,CHF
M933587,2433,brokerage,35425.08,2016-09-03,CHF
Q430080,2434,brokerage,65034.21,2016-04-27,CHF
Z269893,2435,savings,15538.36,2019-11-28,CHF
R694635,2435,checking,16321.69,2019-01-16,CHF
R631328,2435,savings,81929.42,2001-07-06,CHF
S487234,2436,checking,46074.76,2022-12-03,CHF
A927561,2436,checking,10746.78,2024-03-29,CHF
I739349,2437,brokerage,88990.23,2021-10-27,CHF
G991892,2438,savings,70692.21,1990-02-04,CHF
G834646,2438,savings,64911.13,2017-08-18,CHF
H788096,2438,savings,68878.42,2006-10-28,CHF
U317421,2439,savings,44996.81,2018-11-16,CHF
D635225,2440,savings,86240.29,1981-07-15,CHF
J635834,2440,brokerage,65726.31,2019-07-12,CHF
T396434,2441,brokerage,71275.8,2012-12-14,CHF
Y459939,2441,brokerage,84963.42,1985-10-23,CHF
X811696,2442,savings,44403.8,2012-06-15,CHF
L300310,2443,brokerage,93214.29,2006-10-18,CHF
E655342,2443,brokerage,37578.72,2023-10-30,CHF
N130752,2444,savings,95736.26,2010-02-05,CHF
I300324,2445,brokerage,60974.9,2018-04-20,CHF
C640367,2445,checking,19608.98,2019-02-01,CHF
M302869,2445,checking,28387.68,2024-07-15,CHF
U269152,2446,savings,43171.84,1978-12-24,CHF
W957177,2447,brokerage,48807.05,2022-04-27,CHF
Z955038,2448,brokerage,36333.08,2023-04-30,CHF
H334381,2449,checking,91030.65,2005-11-27,CHF
T219476,2449,brokerage,11346.64,2024-09-14,CHF
D658998,2450,brokerage,89980.92,1998-07-26,CHF
P995425,2450,brokerage,73278.5,1997-09-03,CHF
I454725,2451,checking,35581.25,2015-12-26,CHF
V292422,2451,brokerage,17427.4,2011-12-25,CHF
A295909,2451,brokerage,28658.32,2021-06-21,CHF
M386454,2452,savings,11991.29,2023-03-07,CHF
V680229,2453,brokerage,96362.3,2023-02-07,CHF
J682936,2453,checking,97919.54,2008-12-16,CHF
J589844,2454,checking,32727.7,2001-04-05,CHF
Y577100,2454,checking,54284.84,2024-12-13,CHF
E452299,2455,brokerage,70793.8,2022-02-20,CHF
G671702,2455,checking,45584.42,2011-08-27,CHF
C903860,2455,checking,20228.08,2006-07-08,CHF
Y539086,2456,checking,51881.56,2014-08-02,CHF
U893732,2456,checking,64973.86,2012-10-04,CHF
S975700,2457,brokerage,48368.45,2018-09-09,CHF
W108719,2457,savings,68644.69,2019-12-25,CHF
U300780,2457,savings,34405.88,2019-04-03,CHF
D311258,2458,checking,39105.5,2002-05-02,CHF
V216242,2458,savings,33657.73,2002-08-11,CHF
P314706,2459,checking,78697.61,2011-09-05,CHF
X604571,2459,checking,27193.54,2021-03-13,CHF
X219390,2459,savings,95169.1,2023-06-14,CHF
G217537,2460,brokerage,92161.81,2011-02-15,CHF
X618545,2461,checking,50459.64,2021-09-20,CHF
G153020,2462,checking,89296.87,2011-08-20,CHF
Z822325,2462,savings,4016.37,2010-02-18,CHF
N864012,2462,checking,4791.6,2010-03-04,CHF
F803404,2463,brokerage,73125.01,2023-04-19,CHF
G346486,2464,savings,84075.67,2023-10-11,CHF
B901303,2465,brokerage,28190.57,1990-10-11,CHF
X273883,2466,savings,6425.91,2022-12-02,CHF
R246766,2467,checking,15245.91,2020-09-19,CHF
Y440915,2467,brokerage,97195.66,2024-11-29,CHF
C430235,2467,brokerage,67627.23,2022-12-17,CHF
U223449,2468,brokerage,60014.71,2003-08-31,CHF
Q992538,2469,savings,81208.19,1991-06-24,CHF
P771785,2470,savings,27417.74,2013-07-20,CHF
J771179,2470,checking,55444.75,2005-06-22,CHF
